246.00, 8.56
247.00,15.37
248.00,13.52
249.00, 7.42
250.00, 0.00
251.00,-2.78
252.00,-7.64
253.00,-22.65
254.00,-9.51
255.00,-23.00
256.00,-25.68
257.00,-17.80
258.00,-7.64
259.00,-9.27
260.00,-0.00
261.00, 8.96
262.00, 4.70
263.00, 2.43
264.00, 2.85
265.00,23.00
266.00, 7.61
267.00, 1.62
268.00, 3.53
269.00, 0.93
270.00, 0.00
271.00,-0.93
272.00,-3.53
273.00,-1.62
274.00,-17.12
275.00,-16.00
276.00,-19.97
277.00,-7.28
278.00,-10.58
279.00,-2.47
280.00,-0.00
281.00, 8.65
282.00, 7.64
283.00, 1.62
284.00,28.53
285.00,20.00
286.00,19.97
287.00,15.37
288.00,11.76
289.00, 8.34
290.00,-0.00
291.00,-4.94
292.00,-14.11
293.00,-5.66
294.00,-15.22
295.00,-8.00
296.00,-10.46
297.00,-19.42
298.00,-11.76
299.00,-6.18
300.00,-0.00
301.00, 0.62
302.00, 9.99
303.00, 7.28
304.00, 5.71
305.00,22.00
306.00,19.97
307.00, 7.28
308.00, 5.29
309.00, 0.93
310.00, 0.00
311.00,-4.33
312.00,-14.69
313.00,-10.52
314.00,-22.83
315.00,-28.00
316.00,-14.27
317.00,-5.66
318.00,-8.23
319.00,-5.25
320.00,-0.00
321.00, 2.47
