213.00,-17.63
214.00,-1.55
215.00,-0.00
216.00, 3.71
217.00, 5.29
218.00,11.33
219.00,18.07
220.00,13.00
221.00,15.22
222.00,21.03
223.00,15.28
224.00, 2.78
225.00, 0.00
226.00,-3.09
227.00,-9.40
228.00,-23.46
229.00,-24.73
230.00,-25.00
231.00,-22.83
232.00,-8.09
233.00,-3.53
234.00,-5.87
235.00, 0.00
236.00, 9.27
237.00,11.17
238.00,18.61
239.00,15.22
240.00, 4.00
241.00,10.46
242.00, 9.71
243.00, 6.47
244.00, 6.80
245.00, 0.00
246.00,-3.71
247.00,-14.69
248.00,-10.52
249.00,-19.97
250.00,-6.00
251.00,-27.58
252.00,-21.03
253.00,-8.82
254.00,-8.03
255.00,-0.00
256.00, 8.65
257.00, 8.82
258.00,11.33
259.00,19.02
260.00,15.00
261.00, 5.71
262.00, 5.66
263.00, 5.29
264.00, 1.55
265.00, 0.00
266.00,-9.27
267.00,-1.76
268.00,-14.56
269.00,-25.68
270.00,-29.00
271.00,-17.12
272.00,-6.47
273.00,-8.82
274.00,-9.27
275.00, 0.00
276.00, 7.73
277.00, 8.82
278.00, 9.71
279.00,25.68
280.00,17.00
281.00,21.87
282.00,17.80
283.00, 5.29
284.00, 4.33
285.00,-0.00
286.00,-0.62
287.00,-8.82
288.00,-4.05
289.00,-2.85
290.00,-8.00
291.00,-10.46
292.00,-15.37
293.00,-10.58
294.00,-7.11
295.00,-0.00
296.00, 2.16
297.00, 6.47
298.00,10.52
299.00,14.27
300.00,25.00
301.00,26.63
302.00, 4.05
303.00, 6.47
304.00, 7.42
305.00, 0.00
306.00,-2.16
307.00,-1.76
308.00,-3.24
309.00,-28.53
310.00,-4.00
311.00,-28.53
312.00,-8.09
313.00,-14.11
314.00,-3.09
315.00, 0.00
316.00, 7.73
317.00, 8.82
318.00, 8.90
319.00,11.41
320.00,10.00
321.00,28.53
322.00,23.46
323.00, 1.76
324.00, 3.09
325.00, 0.00
326.00,-6.18
327.00,-12.93
328.00,-5.66
329.00,-26.63
330.00,-6.00
331.00,-19.02
332.00,-5.66
333.00,-1.76
334.00,-8.34
335.00,-0.00
336.00, 5.87
337.00, 1.76
338.00,18.61
339.00,19.02
340.00,15.00
341.00,16.17
342.00, 2.43
343.00, 1.18
344.00, 5.25
345.00, 0.00
346.00,-5.25
347.00,-11.17
348.00,-4.05
349.00,-1.90
350.00,-10.00
351.00,-16.17
352.00,-8.09
353.00,-7.05
354.00,-8.34
355.00,-0.00
356.00, 4.64
357.00,11.76
358.00, 2.43
359.00,13.31
360.00, 5.00
361.00,27.58
362.00, 4.85
363.00, 1.76
364.00, 8.03
365.00,-0.00
366.00,-8.65
367.00,-10.58
368.00,-3.24
369.00,-28.53
370.00,-29.00
371.00,-23.78
372.00,-1.62
373.00,-11.17
374.00,-1.55
375.00,-0.00
376.00, 1.85
377.00,13.52
378.00,16.99
379.00,12.36
380.00, 4.00
381.00,25.68
382.00,16.18
383.00,14.69
384.00, 0.93
385.00,-0.00
386.00,-1.24
387.00,-15.28
388.00,-22.65
389.00,-28.53
390.00,-25.00
391.00,-8.56
392.00,-12.94
393.00,-12.93
394.00,-7.11
395.00, 0.00
396.00, 2.16
397.00, 8.23
